id,release_year,title,vote_average
3177,2003,Battle Royale II: Requiem,4.9
19277,2003,In Hell,5.6
11774,2004,Lemony Snicket's A Series of Unfortunate Events,6.7
10855,2002,Naked Weapon,5.8
16765,2003,Bukowski - Born into This,7.9
4972,2003,The Green Butchers,7.4
54764,2003,Pearls and Pigs,6.1
120360,2002,An Injury to One,7.0
20162,2004,Addiction - When Nothing Is Enough,4.1
2841,2004,A Very Long Engagement,7.1
11606,2003,Last Life in the Universe,7.3
189332,2003,The Galíndez File,5.5
363,2004,Head-On,7.3
12140,2004,Ghost in the Shell 2: Innocence,7.3
4254,2003,Kal Ho Naa Ho,7.3
15370,2002,The Cat Returns,7.2
16635,2004,In My Country,7.1
23520,2004,Unstoppable,4.9
1418,2003,Take My Eyes,6.9
15990,2002,The Cathedral,7.4
11492,2003,Blind Shaft,7.6
12496,2002,The Twilight Samurai,7.5
17457,2003,The Twins Effect,5.5
22618,2003,Far Side of the Moon,7.4
29987,2003,Facing Windows,7.0
10361,2004,Ginger Snaps 2: Unleashed,6.2
36763,2004,Salem's Lot,5.5
41070,2003,Dark Woods,5.9
14527,2003,Foolproof,6.3
12542,2003,Belly of the Beast,4.8
32276,2003,"Easy Riders, Raging Bulls",7.3
100594,2003,The Book of Fate,3.5
14455,2003,When the Last Sword Is Drawn,7.5
25757,2004,Comic Book: The Movie,6.0
24092,2003,2LDK,7.1
20357,2004,Trauma,5.2
21200,2004,Intimate Strangers,5.8
40876,2004,Down to the Bone,6.5
95536,2003,A Talking Picture,7.4
11838,2002,Ju-on: The Grudge,6.7
670,2003,Oldboy,8.0
25500,2004,Red Lights,5.3
85873,2002,GhostWatcher,4.0
12583,2004,Ginger Snaps Back: The Beginning,6.0
21513,2003,Moon Child,5.6
12608,2003,Illusive Tracks,5.5
14190,2003,The Black Lapp,5.5
49681,2004,Lost Embrace,5.9
9694,2003,One Missed Call,5.8
12802,2003,Goldfish Memory,6.2
22537,2002,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,6.6
9667,2005,The Jacket,6.8
13373,2005,Millions,6.3
37209,2003,The Saddest Music in the World,7.9
10304,2004,Starship Troopers 2: Hero of the Federation,3.8
40823,2003,The Man Who Copied,7.0
9666,2003,Ju-on: The Grudge 2,6.5
13371,2004,Sex Lives of the Potato Men,5.1
11049,2003,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.4
9316,2003,Ong-Bak: The Thai Warrior,7.0
11647,2003,Infernal Affairs II,7.2
1913,2004,The Sea Inside,7.2
45693,2003,Lucky 7,4.9
2539,2004,Spanglish,5.8
15177,2003,Buddy,6.4
14770,2003,Festival Express,6.7
5528,2004,The Chorus,7.5
10105,2003,Saints and Soldiers,6.6
38398,2004,Just Bea,6.5
1114,2003,The Weeping Camel,7.8
179,2005,The Interpreter,6.2
83,2004,Open Water,5.3
12653,2004,Romasanta,5.4
32233,2003,Running on Karma,6.4
55177,2004,Touch of Pink,5.7
14310,2003,Infernal Affairs III,7.0
24860,2003,The Memory Of A Killer,6.4
26766,2004,Slasher,6.6
24747,2004,Bobby Jones: Stroke of Genius,5.5
4836,2004,Layer Cake,7.0
18711,2004,Silver City,6.3
11190,2003,The Return,7.4
37918,2003,The Agronomist,5.6
11866,2004,Flight of the Phoenix,5.7
12281,2004,Mean Creek,6.9
10320,2005,The Ring Two,5.5
16427,2004,A Day Without a Mexican,5.0
30973,2003,The Visual Bible: The Gospel of John,8.2
12086,2004,Machuca,7.5
11420,2003,The Corporation,7.6
57337,2003,Game Over: Kasparov and the Machine,6.7
81792,2003,Vibrator,6.0
3396,2003,The Yes Men,7.0
1404,2004,Ae Fond Kiss...,6.2
62276,2003,Bummer,6.0
464,2004,As It Is in Heaven,7.0
40974,2003,Green Tea,7.4
59196,2003,Lost Boys of Sudan,7.7
20912,2004,She Hate Me,5.1
5889,2003,Azumi,6.5
1126,2004,In My Father's Den,7.5
10296,2004,The Football Factory,6.5
11658,2004,Tae Guk Gi: The Brotherhood of War,7.4
20544,2004,Something the Lord Made,7.5
11401,2004,Metallica: Some Kind of Monster,6.7
19423,2004,Going the Distance,5.4
31781,2004,Redemption: The Stan Tookie Williams Story,5.7
9483,2003,Schultze Gets the Blues,6.4
1392,2004,Born into Brothels,6.7
1843,2004,Dig!,7.2
33102,2005,The Girl from Monday,3.3
291,2004,Riding Giants,7.6
88138,2004,Dear Pillow,7.0
28105,2004,Word Wars,6.1
5460,2004,Cruel Intentions 3,4.3
51363,2004,When Will I Be Loved,4.2
16843,2004,11:11,2.7
4896,2004,Muxmäuschenstill,7.1
8357,2004,What the #$*! Do We (K)now!?,5.8
24674,2004,The Eye 2,5.5
3509,2006,A Scanner Darkly,6.8
11662,2004,Casshern,5.7
10103,2004,Windstruck,7.2
33150,2004,Howard Zinn: You Can't Be Neutral on a Moving Train,6.8
13372,2004,Outfoxed: Rupert Murdoch's War on Journalism,6.9
36678,2004,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",5.6
21754,2004,Fahrenhype 9/11,3.0
23319,1998,Jerry Seinfeld: I'm Telling You for the Last Time,7.4
41171,2004,Noel,5.7
23592,2005,In Enemy Hands,6.0
47614,2003,Sexual Dependency,5.3
986,1965,Chimes at Midnight,6.8
70,2004,Million Dollar Baby,7.7
31713,1952,The Narrow Margin,7.3
32041,1962,Hell Is for Heroes,6.5
55309,1990,Vincent & Theo,6.3
38724,1958,Some Came Running,6.1
12487,2003,Gozu,7.2
56616,2003,"Goodbye, Dragon Inn",6.9
205,2004,Hotel Rwanda,7.5
150523,1989,The Mahabharata,7.2
46761,1998,Sitcom,6.4
43872,1936,Born to Dance,8.0
5183,1972,Travels with My Aunt,6.3
28055,1964,Blood and Black Lace,7.3
12597,2000,Hellraiser: Inferno,5.3
118,2005,Charlie and the Chocolate Factory,6.7
113213,2000,Auggie Rose,6.5
62143,1966,The Wrong Box,5.6
1280,2004,3-Iron,7.7
88288,1949,It  Happens Every Spring,6.5
421,2004,The Life Aquatic with Steve Zissou,7.1
2567,2004,The Aviator,7.0
9833,2004,The Phantom of the Opera,7.0
6478,2004,Beyond the Sea,6.5
9692,2004,The Woodsman,6.9
1901,2004,In Good Company,5.9
693,2004,Meet the Fockers,6.1
842,2004,The Assassination of Richard Nixon,6.4
9953,2004,A Love Song for Bobby Long,6.8
11162,2004,The Merchant of Venice,6.7
54291,1997,The River,7.1
57564,1993,Rebels of the Neon God,7.3
15401,1945,Captain Kidd,5.9
14604,1941,Hold That Ghost,7.1
26275,2004,Kamikaze Girls,7.1
15045,2004,Fat Albert,4.3
42420,2004,The Keys to the House,6.6
1853,2004,In the Realms of the Unreal,7.5
11804,2005,White Noise,5.6
19803,2005,Underclassman,5.5
11354,2005,The Upside of Anger,6.4
41613,2002,Bomb the System,7.5
61049,1953,Arrowhead,5.7
41384,1977,The Grateful Dead,7.8
14677,1959,Last Train from Gun Hill,6.9
61988,1954,The Naked Jungle,6.4
93462,1997,Who's the Caboose?,6.8
46021,1988,A Handful of Dust,5.9
40881,1993,The Pickle,4.8
147747,1985,Wetherby,5.1
47876,1980,Little Miss Marker,6.0
43150,1934,Little Miss Marker,6.0
66600,1986,Sweet Liberty,5.7
64334,2002,Ghost River,6.0
75976,1993,It's All True,7.5
69234,1990,The Phantom of the Opera,5.0
43442,1948,I Remember Mama,6.8
25033,2004,The Last Horror Movie,5.3
21259,1983,Testament,6.3
33766,1985,Smooth Talk,5.6
220690,1988,Distant Thunder,7.5
22301,1930,Hell's Angels,6.1
21030,1990,Daddy's Dyin'... Who's Got the Will?,5.7
79008,1982,Jinxed!,4.7
120328,1989,Out Cold,6.0
95466,2002,Heart of America,4.7
26426,1990,A Show of Force,3.7
18627,1967,Son of Godzilla,5.2
39472,1992,Man Trouble,4.7
34326,1973,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",7.2
10630,2002,Führer Ex,6.2
18927,2003,Stander,6.1
42257,1975,Hester Street,5.6
59143,1976,Mikey and Nicky,6.9
74122,1953,The Bigamist,6.9
58097,1996,Freedomfighters,6.7
25350,2004,Imaginary Heroes,6.3
16442,1941,Sergeant York,7.1
7229,2003,Ruby & Quentin,6.7
12576,2002,Deathwatch,5.9
42223,1977,Madame Rosa,7.3
20719,2002,Day of the Wacko,7.2
16220,1977,Wizards,6.4
23832,1966,For Love and Gold,7.5
54794,2002,Heartlands,6.3
33475,1951,Abbott and Costello Meet the Invisible Man,7.1
33472,1953,Abbott and Costello Go to Mars,5.6
33477,1949,"Abbott and Costello Meet the Killer, Boris Karloff",7.1
10609,2004,The Life and Death of Peter Sellers,6.6
2091,2002,The Badge,6.1
11633,2004,Appleseed,6.8
35031,1969,The Milky Way,7.1
12127,1970,Pippi in the South Seas,7.0
11626,1970,Pippi on the Run,6.7
13563,1996,Puddle Cruiser,5.8
36430,2002,The Stickup,5.0
9947,2005,Elektra,4.9
6439,2005,Racing Stripes,5.1
7214,2005,Coach Carter,7.3
43504,1944,The Fighting Sullivans,5.5
24749,1984,Iceman,5.9
17657,1968,Ice Station Zebra,6.2
32546,2002,Lugares comunes,8.0
42390,1938,Boys Town,6.6
26488,2003,Torremolinos 73,6.6
61477,2002,Zhou Yu's Train,6.5
27429,1975,Shivers,6.3
19610,1976,A Star Is Born,5.7
27549,1991,Beastmaster 2: Through the Portal of Time,4.6
43892,1935,Gold Diggers of 1935,6.6
8422,1960,Rocco and His Brothers,7.7
11373,2003,Strawberries in the Supermarket,6.5
989,1940,The Mortal Storm,7.1
43779,1942,Once Upon a Honeymoon,5.6
49696,2002,Monday Morning,5.3
34778,1940,Christmas in July,6.7
25970,1942,I Married a Witch,6.8
100894,1933,The Mayor of Hell,6.6
44463,1931,The Miracle Woman,6.6
39504,2004,Moolaadé,5.9
14883,2004,This Girl's Life,5.1
11423,2003,Memories of Murder,7.9
10694,1994,The Chase,5.6
16410,1954,Hobson's Choice,6.7
26581,1965,Dr. Who and the Daleks,6.1
342,2004,Summer Storm,6.7
613,2004,Downfall,7.7
273,2001,The White Sound,7.0
8978,2005,Assault on Precinct 13,6.0
11637,2005,Are We There Yet?,5.2
12142,2005,Alone in the Dark,3.1
11096,2005,Hide and Seek,6.1
22559,2005,Aliens of the Deep,6.8
8968,2005,Boogeyman,4.6
6961,2005,The Wedding Date,6.2
31165,2004,Inside I'm Dancing,7.1
2517,2004,Nobody Knows,7.8
11413,2004,Employee of the Month,6.1
24962,1995,Magic in the Water,5.3
17978,1970,The Great White Hope,5.0
42729,1965,A Study in Terror,6.4
56655,2004,Everything about Mustafa,8.0
22383,1966,The Professionals,6.8
43801,1941,The Devil and Miss Jones,7.2
30923,1999,Alice in Wonderland,6.1
41851,2004,Everyday People,7.3
58918,2002,Backflash,4.8
11343,1979,Salem's Lot,6.2
661,1979,The Marriage of Maria Braun,7.1
10310,1972,The Bitter Tears of Petra von Kant,7.5
36851,1939,Beau Geste,7.0
147882,1952,At Sword's Point,3.8
27007,2003,Overnight,6.9
29259,1960,Le Trou,8.2
53200,1992,Lessons of Darkness,8.3
55624,1971,Fata Morgana,6.4
2436,1994,Double Dragon,3.9
20196,1988,Mac and Me,4.0
61144,1991,Scorchers,4.8
6317,2003,Rosenstrasse,6.5
68822,1952,Casque d'Or,7.6
27430,1954,Touchez Pas au Grisbi,6.9
43141,1958,The Matchmaker,8.3
135473,1991,The Ballad of the Sad Cafe,5.0
41968,1988,The Deceivers,6.1
34090,1998,Siberia,5.5
34561,2003,Purple Butterfly,7.0
45174,2003,Easy,5.8
16638,1961,El Cid,6.8
118075,1997,Going All the Way,4.9
42011,1987,A Taxing Woman,5.8
7454,2001,The Bunker,5.8
70498,1966,A Fine Madness,6.8
63617,1942,Reap the Wild Wind,6.9
23132,2002,2009: Lost Memories,5.2
68348,1989,The Architecture of Doom,6.8
37198,1953,Inferno,5.9
4935,2004,Howl's Moving Castle,8.2
8953,2004,Steamboy,6.4
10951,1999,Gorgeous,6.0
42845,1995,The Blade,6.4
193704,2005,Assisted Living,7.5
41569,2004,The Nomi Song,6.7
8488,2005,Hitch,6.3
13682,2005,Pooh's Heffalump Movie,6.3
12228,2005,Inside Deep Throat,6.8
32588,2003,Uncle Nino,0.0
57825,2004,Bride & Prejudice,6.5
561,2005,Constantine,6.6
10214,2005,Son of the Mask,3.6
17880,2005,Because of Winn-Dixie,6.1
8340,2005,Turtles Can Fly,7.2
6414,2004,Beautiful Boxer,6.2
27202,2003,Pauly Shore Is Dead,4.9
1942,1965,Bunny Lake Is Missing,6.6
61574,1973,Jeremy,5.0
21433,1990,Don't Tell Her It's Me,5.8
52778,1984,Until September,6.3
19119,1950,Night and the City,7.6
18279,2005,Frozen Land,6.8
10636,2002,Big Girls Don't Cry,6.4
123452,1938,White Banners,6.0
3040,2004,Night Watch,6.3
18538,2003,Dot the I,6.0
125953,2002,Sister Helen,7.0
41475,2004,Bright Leaves,6.5
44875,1941,Topper Returns,5.8
43128,1933,Sons of the Desert,7.2
42641,1930,Morocco,6.6
39179,2003,Surplus: Terrorized Into Being Consumers,5.8
13498,2005,Man of the House,5.4
29993,1949,Samson and Delilah,6.1
9470,2004,Kung Fu Hustle,7.2
36867,1998,Shark Skin Man and Peach Hip Girl,6.7
30698,2004,The Five People You Meet In Heaven,6.9
12721,1986,"No Retreat, No Surrender",5.6
27042,2002,The ChubbChubbs!,6.6
37232,2003,Travellers and Magicians,6.8
19765,2003,Želary,7.3
125109,1994,Dragonworld,5.9
37527,1992,Dr. Giggles,5.1
43492,1945,The Corn Is Green,7.3
29578,1976,The Seven-Per-Cent Solution,7.1
2926,1973,The Three Musketeers,6.8
54302,1975,Royal Flash,6.0
4710,1966,Masculin Féminin,7.6
26243,1945,Fallen Angel,5.8
10568,1939,The Four Feathers,7.3
52943,1972,The Phone Box,6.7
25103,1957,Night of the Demon,6.9
5204,2003,Control,7.4
89065,2005,Beautiful City,7.7
4974,2004,Five Times Two,6.0
30331,2001,Tart,5.1
258,1970,Bed and Board,7.2
8016,1948,Germany Year Zero,7.5
37601,1972,Tombs of the Blind Dead,5.6
4235,1969,The Sicilian Clan,7.1
31532,1932,Love Me Tonight,5.5
34614,2004,A Hole in My Heart,4.5
51177,2005,Bigger Than the Sky,4.7
16186,2005,Diary of a Mad Black Woman,6.4
10012,2005,Cursed,5.1
65967,2004,Up and Down,8.2
281189,2003,Gory Gory Hallelujah,1.0
10022,2005,The Pacifier,5.8
4551,2005,Be Cool,5.4
30856,2004,Gunner Palace,5.9
26,2004,Walk on Water,6.5
2026,2005,Hostage,6.2
9928,2005,Robots,6.0
29735,1973,The Laughing Policeman,5.8
76264,1993,Bopha!,0.0
15771,1991,Class Action,6.4
76804,1927,The Cat and the Canary,7.0
43912,1990,Courage Mountain,7.1
82432,2002,Kiss The Bride,5.4
3115,1966,Godzilla vs. The Sea Monster,5.7
6593,1993,Godzilla vs. Mechagodzilla II,6.7
116698,1982,That Championship Season,4.3
63115,1992,Crush,5.5
76403,1997,DNA,3.5
87169,1995,The Low Life,6.0
34093,1985,Rendez-vous,4.5
38148,1984,"Oh, God! You Devil",5.5
77041,1993,Amongst Friends,4.3
167087,2000,Asfalto,6.0
34196,2003,God Is Brazilian,5.5
54380,2000,Captains of April,6.5
15443,2003,Blackball,5.6
36815,1965,The Agony and the Ecstasy,6.8
111017,1961,Return to Peyton Place,7.2
37598,1979,Butch and Sundance: The Early Days,4.6
40957,1959,It Happened to Jane,6.6
33539,1993,Once Upon a Forest,6.2
41749,1969,Hello Down There,5.3
88930,1961,All in a Night's Work,5.5
31835,1934,Twentieth Century,6.4
60966,1955,My Sister Eileen,7.3
85926,1960,Strangers When We Meet,3.8
1918,2004,Or (My Treasure),6.0
20511,2004,Chronicles,7.0
133382,2005,Lackawanna Blues,6.0
22377,1968,The Green Berets,5.8
1093,1958,Elevator to the Gallows,7.6
45212,1946,The Diary of a Chambermaid,5.9
12622,1989,Violent Cop,7.1
25283,2004,Four Shades of Brown,5.8
18047,1971,Brian's Song,7.1
15018,1973,Thriller: A Cruel Picture,6.5
438,2004,Cube Zero,5.7
24546,2005,Into the Sun,4.2
57953,1997,Project Grizzly,5.6
64022,1986,Lumikuningatar,7.0
42222,1977,Julia,6.3
11297,2003,Save the Green Planet!,6.8
11196,2003,Stealing Rembrandt,5.6
33431,2002,A Snake of June,6.7
18770,1944,Thirty Seconds Over Tokyo,6.5
37988,2004,Vares: Private Eye,6.2
40916,1943,Girl Crazy,7.5
42837,1931,The 3 Penny Opera,7.4
1589,2003,The Boys from County Clare,6.5
13374,2005,Ice Princess,5.9
9688,2004,Melinda and Melinda,6.3
228890,2003,Milk and Honey,0.0
10040,2005,Miss Congeniality 2: Armed and Fabulous,5.3
11638,2005,Guess Who,5.5
540,2004,D.E.B.S.,5.6
77120,2004,A League of Ordinary Gentlemen,0.0
48463,2004,Incident at Loch Ness,5.8
45218,1951,The River,6.5
44540,2002,Virginia's Run,6.5
21666,1979,Yanks,5.7
23916,1978,Paradise Alley,5.5
52277,2001,The Seagull's Laughter,6.4
32208,1995,Wild Horses,6.1
44634,2004,Woman Thou Art Loosed,5.0
84298,1931,Arrowsmith,6.0
76499,1935,Barbary Coast,4.8
43865,1937,Stella Dallas,6.7
48598,2003,Free Radicals,5.0
72847,1947,The Unfaithful,5.8
93313,1936,Come and Get It,5.4
32078,1950,Panic in the Streets,7.1
26038,1948,Call Northside 777,6.8
45694,1966,Young Törless,5.7
43029,1960,Bells Are Ringing,5.6
42622,1968,Finian's Rainbow,5.3
27495,1978,The Toolbox Murders,5.4
19884,1966,The Sword of Doom,7.6
47007,1996,Deep Crimson,6.3
37748,2002,800 Bullets,6.0
52302,1963,Matango: Attack of the Mushroom People,6.1
24922,1996,Ebola Syndrome,6.5
39327,1993,The Music of Chance,5.6
55563,1994,Tammy and the T-Rex,4.5
86458,1984,Mixed Blood,5.9
22434,1991,If Looks Could Kill,5.6
12778,1994,Greedy,5.9
42106,1983,Carmen,5.5
16198,1999,My Neighbors the Yamadas,7.0
15283,1994,Pom Poko,7.2
158,1997,Knockin' on Heaven's Door,7.6
1772,1991,City of Hope,5.3
5996,1955,We're No Angels,6.9
53939,1960,Sons and Lovers,6.8
19665,1997,The Arrow,4.7
36006,1935,Ruggles of Red Gap,5.1
73604,1968,Greetings,5.2
16301,2003,End of the Century: The Story of The Ramones,7.9
47002,1995,Love Letter,7.9
14573,2003,Natural City,5.2
18774,1963,This Sporting Life,6.8
44154,1971,A Touch of Zen,7.7
28448,1987,Walker,6.4
38155,1983,Zu: Warriors from the Magic Mountain,6.6
34282,1961,Whistle Down the Wind,6.6
27030,1953,The Earrings of Madame de...,7.8
120129,1999,No One Writes to the Colonel,3.6
22595,1928,Speedy,7.8
42994,1995,Memories,7.2
19545,1965,Invasion of Astro-Monster,6.2
21131,2003,Harvie Krumpet,7.0
47237,2002,Intimate Affairs,4.9
17592,2003,The Wild Parrots of Telegraph Hill,7.3
17113,2005,The Ballad of Jack and Rose,6.5
187,2005,Sin City,7.2
14177,2005,Beauty Shop,5.4
11399,2004,Look at Me,6.4
23638,2005,Dust to Glory,5.4
7364,2005,Sahara,5.7
11431,2005,Fever Pitch,5.9
52796,2004,Winter Solstice,5.3
45824,2005,Smile,6.0
27271,1986,Eye of the Tiger,5.1
51945,2003,Not on the Lips,5.9
51104,1969,"Krakatoa, East of Java",4.8
16551,1984,Rhinestone,4.9
26332,1973,Electra Glide in Blue,6.6
24964,1985,Bring on the Night,7.8
42229,1977,A Special Day,7.7
45220,1943,This Land Is Mine,6.6
52663,2000,The Foul King,6.3
49565,1987,The Man Who Planted Trees,8.2
2029,2001,Tanguy,5.8
44181,2003,National Lampoon's Gold Diggers,3.1
24619,2003,Blind Horizon,5.9
70926,1977,Islands in the Stream,6.5
37214,1951,Go for Broke!,5.2
26774,1971,The Blood on Satan's Claw,6.9
31944,1983,"Reuben, Reuben",7.0
85673,1974,TNT Jackson,5.9
62637,1989,Why Has Bodhi-Dharma Left for the East?,6.8
94794,1993,Blue,7.5
50435,1977,Bilitis,6.0
42617,1969,Burn!,6.5
13524,1965,Battle of the Bulge,6.4
31219,1989,Ghosts... of the Civil Dead,6.2
19971,1976,The Little Girl Who Lives Down the Lane,7.0
47406,1974,Arabian Nights,6.0
49225,1969,Age of Consent,6.0
42691,1967,Oedipus Rex,6.5
9674,2000,Ringu 0,5.8
3875,2004,Brothers,6.5
24182,1992,"Dearest Relatives, Poisonous Relations",6.8
38770,1941,Major Barbara,6.8
74948,1974,Steppenwolf,4.7
14689,1966,Hawaii,5.8
69321,1971,Pretty Maids All in a Row,6.8
31321,2000,Loners,7.9
26638,1964,Red Desert,7.4
37512,1976,Satan's Brew,6.9
9653,1931,Mädchen in Uniform,6.8
42637,1929,Diary of a Lost Girl,7.4
19673,1984,Sexmission,7.4
14842,2003,44 Minutes: The North Hollywood Shoot-Out,6.4
27883,1948,Macbeth,6.7
41115,1999,Garage Olimpo,6.5
32085,1982,Vincent,7.9
43824,1940,Waterloo Bridge,8.0
41954,1988,Hôtel Terminus: The Life and Times of Klaus Barbie,6.5
42611,1969,The Sorrow and the Pity,7.3
54156,1983,First Desires,4.5
39225,1968,With Six You Get Eggroll,6.3
30204,1963,"Move Over, Darling",5.9
40633,1955,Love Me or Leave Me,6.9
4595,1949,Jour de Fête,7.2
26182,1941,The Big Store,5.9
42260,1975,Mother Küsters Goes to Heaven,8.2
31442,1962,Ivan's Childhood,7.7
775,1902,A Trip to the Moon,7.9
36971,2004,Whisky,5.5
50183,1977,The Ascent,8.0
7342,2002,Carrie,5.4
45267,1962,Boccaccio '70,6.9
33641,2004,Frankenfish,4.7
13618,2004,Who's Your Daddy?,4.6
9636,2004,Control,6.0
32128,2004,Category 6: Day of Destruction,5.2
36984,2004,Trespassing,4.3
48580,1996,A Self-Made Hero,6.1
36843,1990,Life Is Sweet,6.9
18871,1947,Ride the Pink Horse,6.8
69069,1978,The Chant of Jimmie Blacksmith,6.7
45713,1969,Double Suicide,6.5
104193,1969,Boy,7.0
64167,1991,Let Him Have It,6.5
124083,1993,Guelwaar,5.0
68528,1998,Dr. Akagi,7.2
185987,1989,Black Rain,7.1
34595,2003,Alexandra's Project,5.8
39851,2004,Clean,6.7
45161,2003,The Delicate Art of Parking,7.0
84084,1944,Wilson,5.5
84087,1941,Blossoms in the Dust,6.5
7453,2005,The Hitchhiker's Guide to the Galaxy,6.6
15961,2004,King's Game,6.9
6183,2005,Barefoot,6.7
8220,1983,Dark Habits,7.4
35170,1978,Snake and Crane Arts of Shaolin,6.8
20187,1975,The Eiger Sanction,6.2
38151,1960,It Started in Naples,5.9
20628,1971,Skin Game,6.5
43003,1973,F for Fake,7.2
16250,2003,Love Comes Softly,6.2
10065,2005,The Amityville Horror,6.0
30863,2002,Mutant Aliens,7.8
49920,2001,Acts of Worship,6.3
31065,2004,Ike: Countdown to D-Day,5.7
22033,1970,Cry of the Banshee,5.5
37992,1944,Phantom Lady,6.4
32850,1949,Act of Violence,6.2
68883,1987,Rouge,6.8
43379,1951,Miracle in Milan,7.0
9393,2004,Before the Fall,7.3
16972,1979,The Frisco Kid,6.0
21325,2001,Onmyoji: The Yin Yang Master,7.3
13409,2005,State Property 2,5.5
14287,2004,The Year of the Yao,5.5
24363,2005,House of D,6.2
13073,2004,Palindromes,6.5
35384,2005,Down and Derby,4.1
113178,1999,A Wake in Providence,0.0
8976,2005,A Lot Like Love,6.5
27360,2005,King's Ransom,5.1
29078,2005,The Game of Their Lives,5.8
38717,2001,Madison,5.3
13020,2005,Enron: The Smartest Guys in the Room,7.2
11679,2005,xXx: State of the Union,4.7
25007,2005,Death of a Dynasty,4.0
1495,2005,Kingdom of Heaven,6.6
10066,2005,House of Wax,5.5
1640,2004,Crash,7.2
67445,2004,Jiminy Glick in Lalawood,3.3
11171,2004,Mysterious Skin,7.4
14750,1985,Mischief,6.2
43260,1956,Jubal,6.8
11799,1965,Viva Maria!,5.8
53116,1999,Between Your Legs,5.8
24444,1971,Zatôichi Meets the One-Armed Swordsman,6.3
83995,1960,The Angry Silence,7.4
42626,1968,Isadora,6.2
43881,1936,San Francisco,7.0
46594,1930,Earth,7.1
43344,1953,Él,7.8
26614,1931,La Chienne,7.1
133750,1983,Eréndira,6.0
16902,1939,The Private Lives of Elizabeth and Essex,7.0
41131,1948,The Search,7.2
31414,1994,Satantango,8.1
40730,1939,On Borrowed Time,8.2
15318,2004,The Taste of Tea,7.0
13384,1969,Kes,7.6
48993,1943,The Human Comedy,6.5
9463,1985,Vampire Hunter D,6.6
13163,2002,Buying the Cow,5.6
26810,2004,A Common Thread,5.6
20625,1929,The Cocoanuts,7.1
1566,1959,The Bridge,7.6
21997,2001,In the Time of the Butterflies,6.6
30624,1948,Road House,6.2
44658,1987,Dark Eyes,6.5
48130,2001,Edges of the Lord,7.2
27233,1996,Kids Return,7.0
41386,2005,The Fearless Freaks,7.1
24078,2003,Off the Map,5.7
43271,2004,Unconscious,6.5
26541,2003,The Tesseract,3.8
