id,production_countries
14424,US
11918,US
1266,US
12473,US
13335,US
8827,FR
12156,"BE, FR, LU"
7459,"AU, DE, US"
9997,AU
28704,
38376,FR
8319,US
92299,US
1729,"CN, US"
12179,US
13079,US
24701,US
28131,
14324,"LU, IT, FR, GB"
10503,GB
13007,US
9017,GB
25119,US
53196,"DE, LT"
38163,"GB, US"
13258,"DE, FR, GB"
14236,US
13784,US
27918,US
28435,US
31604,US
38661,US
40044,US
40214,US
40045,
1810,US
47120,AT
7861,US
13018,US
8780,US
10886,"IT, FR"
13650,US
29291,"AT, FR, DE, GB"
13359,US
26232,
8617,US
6967,DE
1726,US
22194,"DK, RO"
10761,"GB, US"
12400,US
16135,"GB, US, FR, IE"
14000,US
43664,US
8681,"FR, GB, US"
16450,US
12198,"FR, TW"
14784,"US, IN"
13001,"CA, US"
13412,CA
13162,US
13243,US
13008,US
9029,US
15957,DK
8277,US
17106,US
12586,"MX, US"
41648,"IT, FR, DE"
3014,GB
43822,GB
87541,DE
16042,US
2454,"CZ, PL, SI, US"
12197,NO
32684,US
25527,"CA, US"
17483,US
14530,US
21182,US
13191,BG
38834,FI
15356,US
15281,US
217,US
13534,US
50700,AU
85514,US
10120,CA
60676,
22498,US
37481,US
12808,GB
82437,
43145,US
44260,
38282,FR
12245,"ES, FR, GB"
10885,US
15378,US
4564,US
10665,US
10822,"US, ES, FR"
13636,US
9022,US
31512,JP
14103,US
9502,US
16117,US
130639,JP
51929,JP
74349,"BR, FR, DE"
14050,US
14019,BE
15776,DK
17221,US
37308,US
29377,US
26119,GB
42358,"IT, FR, BE"
50231,US
4857,"FR, IT"
79761,US
37626,US
48564,US
46189,US
72609,US
117044,US
114348,US
95402,US
14305,US
72445,HK
20017,DE
45996,TW
10661,US
60261,HU
13172,US
45791,"IE, GB"
9789,"FR, IT"
13848,"CA, DE, GB, US"
51484,HK
3687,US
22090,US
2982,US
42657,US
45408,"HK, US"
82731,US
37412,US
66180,IT
31742,IT
12912,US
13170,US
14748,GB
15691,"CA, GB, US"
13206,GB
14392,"CN, HK"
18467,US
14882,US
8645,"US, IN, FR"
1724,US
5759,US
13405,"AU, CN, DE"
49258,JP
10681,US
8909,"DE, US"
8960,US
15728,US
23676,"CN, DE, ES, FI, GB"
1938,US
75141,
42473,US
13993,US
11665,"CA, RU, US"
13019,"US, CA"
21074,"GB, IN"
26354,
22905,US
10748,GB
27509,US
14949,FR
78998,US
12889,US
28681,US
41850,
85559,CA
51890,JP
45698,PL
26302,AM
32263,US
27506,US
111305,US
27505,US
27504,US
64852,US
78321,FR
77765,
45512,US
43031,IN
13205,US
30106,US
13065,US
8359,US
13003,US
13990,US
15272,"CA, CN"
80659,US
10842,JP
72163,US
29882,US
40630,US
31658,US
14349,"CA, US"
12172,US
64131,FR
15125,FR
8847,US
43869,US
94525,JP
125550,IR
13009,US
13675,
33588,US
16800,"GB, US"
56224,US
14111,GB
17479,"FR, RU"
32604,FR
11631,"DE, GB, US"
20158,FI
8265,FR
42718,JP
15654,US
14634,"CA, GB"
14414,US
428,DE
20548,FI
14145,"FI, IS"
9010,AT
13022,AU
68259,MX
9783,US
10190,US
43487,JP
13353,US
16019,IL
46531,US
13614,PL
4966,"FR, PL"
88751,US
11260,US
13964,"JP, US"
13692,US
13910,GB
10818,FR
14456,"IE, GB, DK"
15840,DK
15830,"SE, DK"
25647,KR
14898,DK
12416,DK
572,"DK, NO, SE"
36226,"DE, FR"
60531,FR
13021,
16007,JP
158800,US
18035,US
43253,US
14820,US
6687,"DE, ES, GB, LT"
11802,US
2002,"IT, FR"
78527,
12914,"CA, US"
13183,US
116333,GB
13255,US
14154,US
32666,
80523,
12247,US
22100,US
19244,US
32008,US
13012,US
12133,US
12568,"IT, MA, GB"
8836,"CA, US"
13259,US
14048,"GB, US"
12270,US
18846,
10898,"AU, US, CA"
13541,GB
11910,GB
17245,US
30112,CN
12192,US
70846,JP
16725,CA
117129,JP
15865,MX
4140,GB
14061,GB
85685,US
43680,RU
16700,US
167928,FI
1735,"DE, US"
10187,US
10185,US
10183,US
31082,GB
13996,US
5038,"US, ES"
13851,US
19877,JP
46871,CA
28273,JP
15859,KR
31922,US
14654,FR
13251,"GB, US"
1661,DE
41245,KR
10189,US
12289,CN
45579,US
15069,GB
2012,"MX, DE, FR, NL"
18056,
18803,US
10188,US
13300,US
11671,US
63474,US
15570,US
155796,"US, MX, CZ"
15208,"CZ, HU, SK, GB"
15662,US
22029,US
13649,US
7446,"US, GB, DE"
14878,"MA, US"
12180,"SG, US"
13107,US
29568,"ES, FR"
13256,"US, GB"
13436,TH
8885,"IL, FR, DE"
13310,SE
12621,US
10483,"GB, US, DE"
12620,US
13579,US
10186,US
15320,
13515,"RO, US"
5592,"FR, DE"
13956,"BE, US"
60230,
43389,IT
31018,US
13637,JP
18116,"KR, US"
15661,US
13564,US
14566,AU
14298,GB
4944,"US, GB, FR"
13805,US
9381,"FR, GB"
13291,US
13991,US
22319,
13972,US
16182,GB
14771,US
43040,US
15206,"IT, US"
8285,US
118309,
18539,US
21335,GB
12165,US
85574,US
13184,US
12818,US
27521,"HK, PH, US"
13726,FR
102305,US
35854,HK
14075,US
22554,FI
18596,AU
26431,US
38019,CN
43177,US
39368,US
3865,ES
13484,US
14458,US
25795,ES
13389,US
13279,US
38140,
3,FI
12797,US
8908,"ES, FR"
15822,DK
4998,"AT, SK, UA"
16456,US
3041,"CL, DE"
71139,
41264,IT
24777,US
20802,US
47721,SE
14232,
14098,US
14643,"CA, US"
30944,"AU, US"
50759,JP
38226,US
12690,US
12412,"IT, US"
37050,BR
38311,RU
37776,
54669,"FI, DE, GR"
73169,BR
1984,"GB, US"
38361,RU
73920,RU
13027,"US, DE"
13092,GB
25126,IE
14326,"AU, US"
50011,GB
12182,US
14928,"FR, IL"
38616,US
9539,"CA, FR"
81296,JP
46492,JP
131805,"BR, MX"
13200,US
38601,
822,IN
8882,IT
42095,JP
13401,"IE, US"
20015,"MX, ES"
12783,GB
12683,US
3097,"GB, NL"
15981,JP
41666,US
14976,US
12113,"US, GB"
13600,US
10078,GB
30266,"BS, US"
11874,IT
19566,
13051,"US, CA"
39816,US
10358,US
10523,US
13596,US
56942,GB
71206,"IT, ES"
4960,US
120481,US
32620,US
12837,US
14914,US
13948,US
25142,RU
7735,DE
14791,FR
76406,"US, DE"
101929,JP
2397,US
12689,GB
15935,AU
15450,
25741,"DK, FI, DE, IE"
13812,US
108634,JP
27361,"DE, FR"
225614,JP
13489,US
13150,"US, DE"
13414,US
14325,"DE, US"
41474,JP
41477,JP
16068,US
15289,US
56295,TH
13809,GB
34100,
11887,US
41073,GB
83683,US
59403,US
69299,US
13253,US
114796,
17800,
30977,US
10527,US
13506,RU
53772,
8338,"BR, CA, JP"
3580,US
36073,JP
20766,US
12405,"IN, GB, US"
10764,"GB, US"
18548,GB
4701,GB
15373,US
120828,US
173634,US
8938,"FR, DE, JP"
16061,"JP, US"
73059,BA
16166,"CZ, FI"
2588,ES
13672,"BE, FR, LU"
47184,JP
158959,
44283,US
42884,US
215471,US
13516,US
14943,JP
19147,BR
96395,US
52561,US
42664,US
4627,DE
43052,SE
21501,FI
16882,KR
127257,"ES, AR"
49355,JP
13655,US
13905,"US, AU"
11917,US
8892,FR
12525,US
82519,US
13523,US
14655,US
15749,"CA, DE, US"
22358,RU
14405,US
43985,"AT, FR, IR, IQ"
20065,
14089,US
208385,
84050,US
9999,DE
17099,JP
58570,HK
29452,JP
125749,US
111759,US
8905,"TR, IT, FR"
3520,"FR, IT"
43372,IT
88435,JP
77650,US
17704,US
36571,US
36572,"US, HR"
37327,US
28684,US
8841,FR
54615,US
13220,US
16509,
34867,US
10565,DE
6972,"AU, US, GB"
13053,US
32862,US
10139,US
29320,US
8966,US
16342,GB
13387,"FR, GB"
12193,US
14574,"GB, US"
10900,US
56256,RO
14438,US
14248,"US, FR"
20919,"GB, US"
12224,"DE, GB, US"
10360,GB
14299,US
13056,"CA, DE, US"
15026,US
13793,GB
35790,IN
38831,RU
45838,US
13394,US
2574,FR
72495,DE
34283,"GB, AT, NL"
114390,US
85844,JP
14447,GB
17157,"US, CA"
1964,DE
44626,US
65502,US
17912,US
43962,US
28148,US
93260,US
109539,US
116973,US
74485,
174122,
200311,AU
10200,"CA, US"
8881,"ES, FR, US"
8880,"ES, FR, US"
11127,"US, ZA, DE"
18117,
109711,US
18926,US
86782,US
25852,US
39407,US
39409,US
37584,TR
14359,US
19486,JP
126754,US
13223,"US, DE"
11499,US
8055,"DE, US"
3054,US
14072,IN
20542,US
12449,FR
5816,NL
13980,JP
8276,"DE, FR"
61751,
11321,US
52615,CA
41966,CA
89453,
120862,US
42655,"UA, RU"
12163,US
14772,US
27991,US
87894,US
9050,HK
86082,
79090,
47499,"FR, GB"
60488,US
111302,US
112912,US
80616,US
2694,CN
39558,US
36573,"US, IT, HR"
4922,US
159849,US
10201,US
75686,US
297983,
2253,"DE, US"
14422,US
40873,
38142,JP
34812,US
16268,US
15033,
14806,CA
51817,RS
84397,US
59158,US
105371,US
6936,BE
13954,US
13406,US
14357,SE
185156,"GB, US"
10202,US
28564,US
23604,
13973,US
4148,"GB, US"
194113,GB
51247,
17845,BE
13827,US
362026,GB
15676,US
15584,US
13971,"FR, GB, US"
89573,US
13813,US
13180,US
42366,US
14306,US
8049,FR
20028,US
141971,FI
31047,US
8927,SE
12429,JP
53519,US
53518,
70191,US
51808,FR
18151,
28256,US
16205,CA
15331,
17287,US
50988,FI
113916,US
29741,US
29262,BR
9795,US
87790,US
26758,US
25528,US
8942,US
13690,US
16409,"GB, US"
113921,US
14756,HK
27244,US
35945,GB
54406,GB
10596,US
60547,US
368955,US
49256,"FR, ES, CU"
86084,
13944,"CA, US"
10199,"GB, US"
10521,US
26235,US
13635,"CA, FR, IT"
14435,US
21966,JP
52886,GB
37373,US
170094,US
260528,
13177,US
34696,
221861,US
114403,
14139,ES
16999,RO
8280,FR
125705,US
36746,UM
36402,PL
317,"BA, AT, DE, HR"
12437,US
2309,"DE, GB, US"
86363,US
60542,US
162865,
47658,US
31688,LV
14076,"GB, US"
13942,US
18543,US
21029,US
50307,
49511,US
27440,US
13825,"GB, US"
250093,US
15227,JP
14560,US
14410,US
13788,US
13429,GB
6733,DE
14871,US
35077,US
14353,US
27447,"CA, US"
14254,CA
16137,FR
17803,US
101838,"FI, SE, GB, ES"
214436,"DE, RO, FR"
14549,"DE, RO, US"
80193,US
169869,US
56816,
38205,FI
168261,
10529,"DE, US"
75880,US
160783,US
58782,
62753,US
417285,
14582,CA
46595,DE
50318,"IT, US"
253116,
94533,US
44052,US
63938,FI
1977,US
46725,US
13510,GB
15554,
14836,US
48350,GB
97915,
15003,TH
141971,FI
24194,US
14851,"GB, IE"
13455,"US, CA"
4959,"DE, GB, US"
10362,"FR, US"
10184,"NL, US, DE"
16170,"IS, DK, DE"
14849,US
36764,FI
111459,US
37309,US
131729,US
52105,US
60539,US
28196,US
1560,GR
85394,"DE, PL"
15060,US
26900,TR
15189,US
133328,US
13492,"CH, FR"
70089,JP
4832,US
135938,PL
7353,US
14711,"JP, US"
52512,"TW, JP"
98193,JP
49600,US
24171,"TD, FR, AT, BE"
47980,
5677,US
44618,"DK, FR, SE"
16804,JP
25405,US
73953,
1961,US
15148,US
54838,
15945,US
171840,US
68190,
14204,US
20829,US
30508,DE
15039,"US, RO"
13639,"DE, NL"
47561,GB
18884,"CA, US"
26036,US
434306,"CA, FI"
14977,US
157909,"CA, US"
21851,ES
15105,US
17314,US
24351,"RO, GB, US"
94405,US
110761,
38087,US
16177,NL
29363,"CN, HK"
79331,US
36499,US
15268,"CA, IN, JP, US"
17317,US
434,DE
15670,US
206034,US
19255,US
43034,US
29117,US
14979,"DE, US"
18208,US
41054,"IT, US"
37468,US
8832,IT
50013,RU
8279,FR
14063,
13207,US
15067,KR
14853,US
15159,US
18529,
7916,"CA, DE"
38789,SE
90324,GB
67384,FR
36281,JP
42818,FR
29717,
43873,FR
17158,CA
24221,
17077,SE
47497,PL
10049,"GB, US, RO"
9914,"RO, GB, US"
40227,US
20421,"IE, GB, US"
125858,JP
111014,
14301,US
8382,US
13849,GB
27061,FR
43146,FR
85330,
53574,US
74286,US
30906,
26939,US
26127,US
13613,US
16538,US
19998,US
5334,GB
26387,US
7517,
34474,US
13094,US
18781,US
27757,GB
16558,"DE, US"
13811,"GB, US, AU"
17003,"DO, US"
80314,JP
161006,
16353,TH
15472,"DK, DE, SE"
52528,GB
13090,US
15854,US
53651,US
58076,US
143240,PL
73856,PL
14180,"BG, US, GB"
36836,JP
17166,US
47739,US
16325,US
113321,PL
17097,US
46799,PL
19950,IN
15512,US
14735,FR
24220,RO
21946,FR
20529,US
30155,US
39914,US
42914,US
36392,PL
62437,DE
6968,"CZ, FR, DE"
13161,US
16197,AU
53828,US
34015,US
13808,US
14637,US
15912,AU
18096,US
18094,"CA, US"
33811,US
53863,US
16991,US
99283,US
94854,US
43396,US
16614,US
31273,PL
18558,GB
16071,US
20048,US
8747,AU
16258,US
15451,AT
330711,US
82962,"IE, US, CH"
22705,"GB, IT"
16005,US
55748,
39331,PL
284117,NL
55500,
14164,US
3632,US
9841,US
91099,
97421,US
43250,US
142973,
55773,
1940,US
33726,US
61070,
93562,US
13557,US
10041,GB
31132,PL
13804,US
34796,US
35849,US
35022,JP
45965,JP
19976,FR
1387,US
21376,US
16867,"GB, US"
19833,"GB, US"
16919,CA
15580,
15801,US
8902,BR
19618,US
83099,US
27644,US
18947,"DE, GB, FR"
128857,
46096,GB
67857,GB
16996,US
168538,
8833,IT
16869,"DE, US"
16995,"FR, GB, US"
99224,US
94139,US
10000,"CO, FR, IT"
44967,RU
91603,
84908,
45882,"IR, CH, TN, HU, FR, DE, UA"
21641,GB
13119,US
15092,US
51472,
51263,US
24365,"BG, ES, IT, US"
38872,PL
95977,US
17431,GB
38870,
67849,US
112582,
205410,US
13123,IN
33974,"DK, DE, SE"
45949,DE
18320,"GB, US"
49571,JP
53204,
17436,"DE, US"
30843,KR
2080,US
17680,US
36175,JP
53624,US
120528,US
17073,US
21191,MX
270952,
13475,"DE, US"
24273,US
38464,US
22152,US
16279,US
72891,RU
6461,
23391,US
11160,IT
168643,"FR, CA"
19350,"CA, US"
15384,CN
156908,
48116,"RO, FR"
15342,FR
25004,FI
17124,US
210487,
64115,PL
17532,US
10946,"DE, GB, US"
23590,US
30416,US
65503,US
38869,PL
17027,US
15577,US
13448,"IT, US"
288035,
92312,IT
80592,US
90120,
17635,
42738,US
14141,US
30312,US
47906,US
111752,"GB, US"
122160,US
17740,US
42943,US
13532,US
18495,US
180162,US
25218,US
24053,US
53947,US
15705,GB
14448,FR
21583,US
534,"DE, IT, GB, US"
18360,"US, CA"
38008,
2049,US
19375,US
23997,US
18238,GB
21755,US
43378,US
121707,US
30239,IT
101362,PL
8211,PL
8429,IT
44012,"BE, FR"
10541,FR
19955,FR
90799,US
39194,
36460,US
27502,US
15555,US
40022,IT
86764,FR
42062,US
14126,US
17332,US
18405,US
155426,PL
21832,JP
16871,US
14160,US
21967,JP
14003,JP
16899,"CA, GB"
21724,US
8282,FR
31404,US
42513,FR
83868,US
4934,US
15588,FR
61109,US
129089,US
14857,"CA, DE, US"
17927,US
77822,GB
14330,US
26508,GB
28677,US
19203,US
15712,"FR, GB"
13975,"FR, US"
18785,"DE, US"
16164,US
17609,"DK, FR, DE, IT, PL, SE"
33104,IN
37924,GB
43321,US
18869,US
17829,US
16345,IN
81512,US
115306,FI
200796,
27134,"IE, GB"
37024,"JP, US"
53622,US
761,FR
11914,FR
64968,FR
34300,"CA, US"
58018,PL
70806,US
45560,"DE, IT"
26506,"GB, US, IN"
13856,US
14536,"CA, US"
13710,FR
15084,IN
14451,NO
18162,US
34482,US
16324,NO
50600,US
18468,
19724,US
18487,US
27799,JP
8883,"CZ, DK, FI, FR, DE, NO, SE"
49767,"GB, RS, IT"
29314,BR
40465,DE
10272,US
23924,GB
18061,"NL, US, ZA"
21179,US
42341,JP
18760,HK
11693,JP
40509,US
15073,"ES, ZA"
31544,"CA, US"
84119,"FR, US"
33409,US
18240,US
51260,US
28110,US
89484,US
48288,US
17610,US
8933,"DK, DE, FR, NO"
156917,
37911,US
38773,US
8269,"RS, FR"
45779,US
27085,"GB, US"
8940,US
133,
20152,"DE, DK, IS, NO, SE"
14938,"NL, US"
19508,
66770,
12162,US
4498,"ES, IT"
176810,US
170477,US
75015,PL
18507,GB
16240,CA
50030,FR
81223,PL
24772,"CA, US"
67515,US
29082,FR
8284,US
4250,DE
32451,"CA, US"
62128,US
8373,US
62320,FR
24734,"JP, GB, US"
75317,
8939,KZ
35404,US
53906,US
19079,US
19265,"FR, US"
12556,US
43638,
4990,US
43192,US
11322,US
8355,US
10821,TR
176241,US
47075,AU
41385,
25728,US
20301,US
24232,
242737,PL
50201,
52109,US
251657,
24927,US
183871,US
156063,
10024,US
10788,IN
15423,US
33321,
69426,IN
16226,US
42659,US
16440,US
37021,JP
62186,US
22612,US
19913,US
47104,"IR, FR"
17359,BR
47920,US
82474,US
45184,US
18480,US
64831,
266814,US
4931,US
301233,US
18901,NO
14728,US
16911,RU
70648,SI
8884,"FR, GB"
38940,"US, ES"
19105,"GB, US, CA"
14758,US
767,"GB, US"
59847,FR
60623,FR
14687,"HU, GB"
351862,GB
10353,FR
49360,
245367,
9592,DE
68572,US
84278,US
43195,IT
23964,US
14531,GB
76465,US
51302,US
76452,
14197,US
20174,US
48773,HK
60008,
8054,"CA, FR, GB"
19929,DE
123777,US
18696,"IT, FR"
3478,"FR, DE, IT"
30713,ES
54759,
30121,
64901,FR
23720,US
14843,US
8937,JP
9974,"SE, US"
22302,CA
20382,US
53868,"GB, US"
69342,US
83078,US
37516,US
19727,US
56150,US
22215,"DE, GB, FR"
18635,CA
4983,US
53830,US
38971,
49691,"FR, DE"
39415,FR
20407,US
22408,US
23286,US
69166,
97995,US
67967,US
21208,"CA, FR, DE, US"
131351,US
16056,US
53781,US
20943,US
67463,DE
82311,US
204996,
47870,GB
104083,US
21407,US
12403,US
62547,"FR, IT"
15422,US
14833,PL
41183,US
44578,"GB, US"
20856,"CA, US"
17654,"US, NZ, CA, ZA"
24803,US
38879,FR
17335,US
13836,US
20071,ES
13730,FR
15438,FR
18126,US
14869,"CZ, US"
14415,"FR, BE"
30250,US
121895,FR
17134,US
50719,US
105703,TW
176650,TW
17199,CA
20153,US
20777,US
54982,
92989,TW
45999,TW
18908,DK
31067,US
39286,"ES, GB"
13752,"NO, DK, DE"
22600,ZA
99657,DE
40797,US
40743,US
17285,NO
12407,"CA, GB"
97252,
18440,US
22602,US
40799,US
40071,NL
19422,GB
31670,FR
38107,US
15137,JP
37047,JP
66949,"FR, IT"
77285,JP
64728,JP
11115,US
22795,
21878,"US, MX"
18585,"JP, US"
19905,US
22051,US
25902,HU
16634,"CA, US"
58421,US
56264,
31913,US
14940,US
24420,US
13797,US
12605,DE
128856,DE
145066,GB
31216,GB
19556,US
23367,US
49982,"HK, TW"
45852,
24999,
16710,US
19840,"CA, US"
25047,FR
33199,KR
22025,JP
99599,TW
25183,US
19170,US
14745,US
19585,US
41682,"ES, GB, US"
17336,US
11928,"AR, ES, IT, US"
98289,"GB, US"
99600,"JP, TW"
18281,US
8895,CA
18533,GB
30319,US
18820,GB
85097,"US, ES"
164741,
12839,"BE, US"
15775,"GB, US"
44655,MX
43384,US
46351,US
38662,US
18032,"FR, GB, HU, AU, US, NZ"
677,DE
685,DE
92011,US
154430,
49835,US
18759,US
106028,
87683,GB
42638,US
18568,"IT, DE"
33314,US
21657,CA
8899,"BE, DE, FR, IT"
20778,FR
22492,US
17153,"DE, IE, GB, US"
21236,US
35059,US
43878,FR
29967,US
68692,US
15641,US
21955,US
43303,US
25704,US
21371,US
23115,AU
41427,
184781,US
36108,FR
23049,"GR, US"
26914,US
121655,
15457,"FR, DE, CZ"
758,GB
43734,US
41496,
12410,"DE, GB"
45458,"ES, FR, IT"
64544,FR
26320,US
41127,"US, GB"
35203,US
34869,RU
24150,US
65990,US
60216,US
21336,US
35044,US
2861,FR
23451,"DK, FI, GB, SE"
25376,"AR, ES"
59314,US
12244,US
58450,IT
5060,GB
15809,US
29914,US
52710,
140887,US
40979,US
22494,GB
37903,"AT, FR, DE, IT"
227370,
17899,ES
18120,ES
106006,
17445,US
63581,GB
23736,US
19898,"DE, GB"
20171,"US, CO"
21700,"DE, ES, PT"
57412,US
72083,"ES, IT"
17046,GB
6309,"GB, US"
10313,"GB, US"
20715,"HU, US"
17632,GB
31936,ES
40954,US
8071,FR
43255,JP
42225,IT
689,GR
22774,US
53430,
32317,FR
47576,CU
2979,US
17618,US
19994,US
11323,US
117531,US
42762,
3511,"FR, GB"
37317,US
25900,US
29134,"CA, US"
12569,US
19912,US
18501,US
22794,US
279606,US
26367,US
43757,AU
23253,US
114618,"GB, US"
18570,US
36703,US
46768,IT
18724,US
22536,KR
16873,US
22326,FI
25643,"CA, GB, US"
29963,"GB, FR, AU"
30685,US
25549,US
63615,ES
26009,US
26500,
35113,GB
40225,FR
17455,"RO, US"
12699,"RO, US"
25532,AR
23827,US
14579,US
185591,FR
28299,
16194,
62396,US
18974,"GB, US"
64450,"FR, PH"
44208,US
19136,US
25112,US
28051,IT
20178,US
67612,BR
25050,JP
43360,FR
41053,IN
54563,"IT, FR"
76636,SN
22074,US
91262,FR
38670,IT
22717,IN
23128,US
12573,"US, GB, FR"
28053,US
24869,US
90056,RU
126597,CZ
24561,JP
36800,"SE, DK, NO, FI"
14476,GB
104275,
21398,"CA, US"
23127,US
39506,JP
23202,US
24001,US
22798,US
23082,US
62635,IL
61524,US
19959,US
18065,US
19908,US
28665,US
23044,US
54191,
18176,US
23532,US
46068,US
33474,US
26688,US
22787,"CA, FR, US"
4786,"MX, US"
24684,"GB, US"
77246,US
63795,US
63978,FR
11156,"BE, FR"
74469,US
44054,GB
26763,"DK, SE, NO, GB, US, DE, NL, IL, ES, BE, CA"
99189,
18710,US
33476,US
19899,US
23706,US
142084,
39488,UY
106254,SU
11807,IN
17622,"CA, GB"
60773,FR
885,US
126136,US
23966,US
188858,"FR, ES"
48214,DE
44685,JP
92990,CN
43902,US
43850,GB
33857,
33380,DK
70569,
21910,US
4734,FR
42678,US
44334,GB
42537,US
16523,US
46931,"RU, EE, FI"
1686,US
67062,BR
59239,IN
85927,FR
63107,RU
29124,US
44630,GB
53423,
37340,"US, GB"
38702,US
43990,US
18214,US
3513,US
19837,US
25132,"AE, US"
12572,US
22803,US
32563,US
52941,GB
180576,US
33806,BE
50936,HK
8915,US
19904,US
120518,US
24238,AU
19918,US
24056,GB
23512,"AU, GB"
31189,"CA, IE, EG"
54154,"IT, HR"
85763,GB
37637,US
94663,HU
69912,FR
51619,GB
21058,CN
30506,US
97029,SN
71041,DE
98914,RU
54419,FR
89681,AR
42788,IT
8926,US
16398,US
24392,AU
2973,RU
32928,RU
22947,US
141640,
168607,US
13558,US
105419,ES
47430,"DE, PL, GB"
34631,US
234937,NL
19035,CZ
56619,CZ
26191,"FR, DE"
23173,GB
53985,US
49167,"MA, US, TN, FR, BE"
39306,US
71171,US
84089,
31021,PL
173171,PL
48329,CA
44338,DE
36577,JP
22447,GB
43893,US
65403,US
22804,"AU, CA, GB, US"
13576,US
28422,JP
108021,US
94653,CA
1697,DE
36949,US
38680,US
24418,US
22821,US
22800,US
24804,US
29150,US
14968,KR
38065,
16577,"HK, JP, US"
61647,US
37767,IT
22820,US
10315,US
30431,GB
197552,
38984,"FR, JP, CH"
36278,US
54648,
32834,"US, CA"
14834,US
53263,US
51317,ES
70555,DE
63401,FR
84273,RU
82040,
85715,UA
836,BR
17979,US
43370,US
113520,CA
94638,RU
84656,
105077,US
95600,"DE, IT"
84772,US
106537,
53767,IN
18930,US
4475,US
24565,"AT, DE"
108200,US
77121,US
52048,
75804,US
24480,US
37060,DE
176273,
19851,US
24293,JP
14161,"CA, US"
22825,US
8088,ES
70805,US
21581,CA
22824,US
25793,US
23189,US
11699,US
18239,US
17774,US
28089,US
14859,US
7860,"IL, DE, FR"
22832,"DE, US"
32511,RO
14172,US
19167,"RO, US"
121088,MX
73501,US
2261,US
9924,US
30231,GB
33273,"FR, ES"
33035,IE
55628,US
112687,GB
20411,"BG, US"
71329,"BF, FR, DE, JP, ML"
32543,"DE, FR"
54966,IN
91426,"HK, JP"
6058,US
31002,US
34003,US
25472,US
7445,US
23269,FI
411456,
47466,HU
109175,
153118,"CH, CA"
18595,IE
53516,
27258,US
20764,"MX, US"
25467,US
161094,
267523,IN
22881,US
93743,RU
97035,FR
88276,US
94466,JP
99875,FR
126863,
58435,DE
1284,ES
19116,US
25716,JP
36106,US
90041,
104776,JP
8353,BR
15400,US
22640,US
22949,US
36272,"PL, US"
16866,"ES, GB, US"
12404,US
23951,
30238,
29406,US
34653,US
14452,"CA, US"
18472,"CA, US"
51284,RU
7980,"GB, NZ, US"
22954,US
2143,GB
10198,US
26171,US
32634,US
4597,US
37190,US
31909,US
62131,GB
20606,GB
139212,
57654,"RW, US"
18175,
88067,"IL, GB"
30526,US
347,DE
35867,IN
64414,FR
83491,RU
56800,"FR, IT"
38759,SE
28392,US
92432,IT
45987,JP
55261,"US, CZ"
27719,"CA, US"
42836,"FR, DE"
101382,JP
47122,US
89785,DE
129417,
53161,US
47046,"TH, FR"
82404,"PT, CH, FR"
128846,DE
63764,FR
148597,CN
46886,"EE, FI"
129303,CA
24438,US
174598,
60639,HK
125512,
14704,"ES, IT"
100122,
48496,PL
33052,US
140281,US
26032,US
29697,ZA
16576,IN
272772,
19197,GB
23947,SE
25968,US
61872,"CA, GB"
32615,"GB, US"
19995,"US, GB"
10197,"IT, US"
9650,US
64481,FR
10268,FR
22897,US
10528,"DE, GB, US"
25196,US
13988,CA
36811,"GB, DE, RU"
40054,
23398,US
28520,US
15772,IN
132397,RU
38908,US
42206,DE
26533,US
25137,US
22043,US
18898,"FR, GB"
26123,US
40494,US
27172,US
17591,GB
49687,"IT, FR"
51831,
44808,"US, ZA"
121379,US
41886,US
24050,"US, CA"
94803,DE
156015,
94727,US
132392,GB
114790,DE
36293,US
26129,US
110733,"RU, AZ"
96107,US
89647,US
27390,US
122163,"US, CA"
352237,US
25769,US
14159,IN
25680,US
36117,DE
43876,FR
63215,"BE, FR"
124994,JP
54051,GB
80960,AT
97032,"FR, EG"
148536,
64736,RU
23963,CA
35148,
26465,
51422,US
60489,"IL, US"
16204,US
23404,US
20236,"DE, US"
148077,FI
42564,US
65572,US
25190,US
22327,US
19901,"US, AU"
28644,"ES, PE"
24458,
13723,US
15791,CN
28178,"GB, US"
291554,
149851,US
14773,
147683,RO
25195,"IE, US"
20504,US
33613,SE
57251,"IT, GB"
85126,US
123772,US
4286,"IT, FR"
21575,"FR, IT"
104320,IT
4932,US
39023,ID
187401,HK
25927,"US, FR"
14173,"DE, DK"
28227,US
31875,GB
44085,EG
58589,IT
26820,US
119905,"FR, ES"
24271,US
52273,CA
95140,CA
179066,US
37222,GB
55197,JP
87065,US
20551,
28280,US
26125,
26765,"CA, US"
5707,US
323111,
26961,US
126925,
1450,"JP, HK, CN, FR"
101006,"AR, ES, FR, NL, DE"
52429,US
81895,US
148435,
46335,"FR, IT"
18476,"CA, US"
15774,"IN, US"
20107,US
12161,DE
164421,GR
101342,"PT, FR"
41970,"DE, GB"
89800,JP
21521,HK
44027,"DE, US"
143098,"SE, FI"
31175,DE
22274,"IT, GB"
4579,US
32097,FR
83430,"BE, DE, NL"
13634,US
144089,RO
40229,US
10800,FR
277622,
25676,HK
44941,US
25205,"RU, FR, IT, RO, BE"
17602,
14981,US
45699,FR
17606,"GB, IT"
25594,US
25602,US
40660,FI
101376,SE
49956,GB
43844,FR
